review_id,user_id,business_id,stars,useful,funny,cool,text
UQKm8EEKxHeigvd1bYcV-Q,vikyvfRREkyvIFg1wtxk1g,ARDNlZlbB1c3F-Qvk3lJXQ,5.0,3,2,3,"Seriously, why aren't you at Comfort?Tonight was a special occasion, and we wanted to try something new.  Yelp led us to Comfort.   So worth it!This is a new place, and I guess Watertown is giving them a hard time about signs, as they don't have one yet.  To get there, find the Persian restaurant below and head up the stairs.There's a small bar (with a large TV) that opens into a lovely, warm dining room.  The ceiling is high and sloped, the exposed brick adorned with a small, gold threaded tapestry.  We were the only ones there, and got to sit by the window.We were served by the owner, who was super nice and very attentive.  He really cared that we enjoyed our food, and seemed like an all around nice guy.I tried the mac and cheese, which was rich, flavorful and wonderful.  The green beans that accompanied it were cooked and seasoned well.  My cohort ordered buffalo wings and a salad.  I was able to try the latter, and was impressed at how fresh everything was.  He enjoyed his wings, which says a lot as he's from Buffalo and is impossible to please when it comes to these things.  I was able to sample the blue cheese that came with the wings and was really impressed.  It wasn't just blue cheese - I could distinctly taste gorgonzola in there.  I asked the owner about it, and he confirmed it.  He then added that pretty much everything (including said dressing) was made on site.  That says a lot, if you ask me.Oh, and I'd like to thank the bartender for leaving off the sugar on my martini glass.  Sugar is like an unnecessary set of very sticky training wheels.  Three cheers for a decent lemon martini.We were the only ones in the dining room tonight.  Don't get me wrong, I loved the privacy and quiet of the empty room, but something tells me Comfort shouldn't remain a secret.  Get thee to Comfort.  And while you're at it, bring me back some of that blue cheese / gorgonzola yumminess."
q8QIZqcW4MgpeArSFs7iHw,KutLfzMaUqwdWMyMAM28rA,JO4tK5oH6ncQ5m_MqkwxVQ,1.0,0,0,0,"Fix the Beer.  The hardware is the problem. At least 15 out of the 45 taps are faulty.  Sorry guys, but I have given you 5 years and other customers will notice, Please Scott."
J4LVJg82TjwJmjJvwwJcOg,EdJoFvhyRQnnGW7DT3ZLQA,HUEZLPIM64cDZnfHE1H3AA,5.0,0,0,0,its the best pizza hut i'v found in florida always got great deals & offers the staff are very friendly & make you feel welcome and if you have children with you they make them feel extra special & welcome them in a huge way too
xgB4nPkOmU8putxeM8VabA,LO4PvX9Pr8re9kQEQjj0CA,r1vkjKMksmHhE9SjvSAdaw,3.0,0,0,0,"certainly don't come here for the ambiance. it appears like it used to be a walk-up ice cream window in the front, which is semi-camouflaged with curtains. the service is okay - efficient, but not overly friendly or helpful. we mostly stick to the curries here, which are good. often filled with a lot of tufts students during the school year, probably b/c it is not so crowded and can accommodate larger groups.sometimes one of the employees (or their family members) are playing an electronic keyboard."
KBBbY9WdKYO_zvXeRxjNKA,LfyHQWb_kFyxbdNFb8kQGA,UAtX7xmIfdd1W2Pebf6NWg,1.0,1,1,0,"I think SideBar is the only restaurant downtown where you can have a 2 hour lunch and only spend 15 minutes of that actually eating and enjoying it.  The rest is spent waiting.  Mainly for grilled cheese, which apparently takes 45 minutes to make.  Maybe they were furiously Googling the ingredients or something?  Who knows.  But for some reason it took an ungodly amount of time and was last to the table.The service was also slow, mainly because as our waitress noted, they don't have trays so she couldn't carry drinks or food for 4 people, which resulted in multiple runs back to the kitchen and bar.  Which is understandable because it TOTALLY makes sense to not have serving trays in a restaurant.  I mean, how out of place would that be?  Trays?  In a restaurant?  I can't imagine.  That would be like having alcohol at a bar.  Too foreign a concept.Anyway.  I get it isn't the best or classiest place downtown, so I cut it some slack, but an obscene wait for food and a borderline inept waitress are two things you don't want to deal with on a Thursday when you are a hung over and hungry group because you all maybe had one martini too many the previous night."
drj-5euhU_5uVFcZ9nvsjw,onoPTc_dcSlQOOk6PUxpaw,g4CP3kgH1jTtMn-joxPT0A,4.0,0,0,0,"5 stars for the location, it's absolutely wonderful. I ordered the shamrock bubble tea, which was one of the best I've ever had. I am subtracting a star for service however.  It was the barista that was so put out by waiting on us and then the 10-15 minutes it took to make the bubble tea... That's a bit long for a drink."
7lscgS8xsnxnPN1PzN2RUA,pfUUxku5XUkbLNYQyO_pLQ,sR_BWNRynuuM78YU2GS_fQ,5.0,3,2,2,"I come here to have my hair done by the amazing Elizabeth Eisenstein. She's here until March 2016. So get here while she's cheap!! Not only have I been very impressed with the quality of service I have received from Elizabeth, I am very happy with the instructors involvement to ensure perfection. I have curly hair which I am very particular about and the instructors have been very good at listening to my needs and my concerns as well as understanding how I prefer to style my hair.  I am a fan of this place. I plan on coming back for facials with my mother next month."
s6Boji36R5Wq4tTa-QWEWw,lrMmvkfLbx2YZkiJwNs4ow,05pmc_4J0TxoZrft1QxmJg,4.0,1,0,0,"Located in the German Village, this Cup o Joe is the best in the chain, in my opinion.  A huge dessert selection and drink menu ensure that there's something for everyone's taste.  The atmosphere is casual, comfortable, and relaxing.  Free WiFi and a location right next to the Book Loft ensure that this place will always be doing business, despite the Starbucks across the street."
oaCgq_qwWUa7tR9FgBQJqg,UKU5x7fgNWzzdpCh3PqS0A,jhFi0oxdyiyCYK7i-CW59A,4.0,1,0,0,"Falafel wrap - falafel with greens, pickles, and hummus in  a toasted wrap. I wonder why the reviews were so low. I entered without looking at yelp initially but then after checking in and seeing the amount of stars I kind of grew the assumption that it wasn't going to be good.  But it was really good. This was probably the best falafel wrap I ever had. They pressed the wrap too so it has a nice crunch but still soft to chew. The falafels weren't bland and each bite tasted the same, which makes wraps great, since it's evenly disturbed. They are far from cheap on the stuffing so eat up! The wait time wasn't long during their busy time and it's a good portion for a hungry person, so I suggest checking this place out."
uNHzMFqSoJGr6CUvvqcRkw,1h8Phi7uI_NbyzPpPsu0_A,oaaeZ4BvMR9pHXYb5USEEQ,2.0,4,0,0,"If this isn't your first time at the specialty coffee rodeo and if you know you're way around a pour over, burr grinder, and espresso machine then most likely you will be slightly annoyed that the baristas talk to you like you've never heard of pour over and that they are the only place in Boston that serves good specialty coffee. I know coffee, am passionate about coffee, and Im always looking for the best roaster out there.  George Howell is a legend but the coffee here is honestly not that impressive.One story - I ordered an Ethiopian pour over and asked for it to be made on the machine instead of by hand as I wanted to watch the machine in action. I paid $4 with my CC. I was then told that they don't have any Ethiopian but they would make me Kenyan which is very similar (not in my opinion but ok I'll go with it - there was Ethiopian on the shelf so I'm a little confused... why can you just go grab it and make it for me? That is what I ordered.)  Next I'm told they can't use the machine because it isn't on. Long story short I get my coffee after 10 minutes. And after drinking it I am never asked how it was, if I was ok with them switching out the coffee I ordered.  I don't know about you but I expect more. I've decided that my coffee money is better spent elsewhere supporting people and roasters that are starting out. Sorry George, but ya let me down."
pPbjcUiFIShdQq1mIOXc9Q,nkN_do3fJ9xekchVC-v68A,v5M1mNsDCQF0vLsRCMD0kQ,2.0,0,0,0,Called in flowers over the phone and I was pretty unimpressed with the arrangement they delivered.
-kjJ6YM1Vn5LSNqkTm7EHQ,AyRa2eaaD2EOkSxdkSrNEA,ll5v-nUVgMsTMUC-MBGRFQ,1.0,3,3,0,"If service is any indication, then I'm never going back.  We were basically seated at a table by the host, then told quite rudely by the server that we couldn't sit there.  Then we proceeded to watch as the host and server fought over whether we could sit there or not (while we were trying to scurry away).  Finally we were moved to another server's section, who basically treated us like crap as well.I really can't figure out why we stayed?  Cheap beer, I guess.   The food is unremarkable (good wings, though), parking is a pain, and there are so many better places to go."
U1jQMyyipGxQIvbeWhYPsg,rC7hTkOfJ91_LPSxk-ABlQ,xdpH27x6qGSG21LLa6TaXQ,1.0,2,0,0,"Unbelievably rude hostess No respect to customers. Server, Dani was the only reason for us to stay... The level of unprofessionalism and unpleasant look that the two hostesses gave are just horrible. I have never experienced this low level of customer service..."
3MPGxFltTSHnoLcR2XOQfQ,e0ahZeOtdsUsslnjavRg6Q,GHuliK23HiSurTLi2GnJ4g,5.0,1,0,0,"If you have driven past this place several times, you have missed a great opportunity for Costa Rican food those same several times. The food is good, fresh, and it feels homemade. Check it out, and make sure to try things that are from Costa Rica, not just your comfortable Mexican fare. Family-run, small location, super tasty."
-biqGbwMjaXOWxWvi-He7Q,uQSBQI8hKuNRxyxhPUsgLw,0WqROvvlHjvpeHIP0fg9EQ,5.0,0,0,0,"That was very gratifying!  Sometimes, I just crave a really good burger and fries with a coke.  PDX Sliders delivered without the guilt. Their sliders are about three inches across, small, but packs a lot of flavor and satisfying.  My sister order the Morrison which was an herb-marinated chicken with bacon, pesto, baby arugula, and aioli on Ciabatta.  I ordered two, the Sellwood and Hawthorne--one to split with her.  The Sellwood consisted of a beef, patty, bacon, aged sheddar, caramelized onions, butter lettuce, aioli and the Hawthorne had a beef patty, bacon, goat cheese, strawberry preserves on Brioche.  Of course, she wanted to share the Hawthorne.  I took a bite of the Hawthorne first and didn't want to give the rest to her.  It was so succulent!  The sweetness of the preserves with the tang of the goat cheese complimented the medium-rare beef patty well.  My sister didn't care for the Morrison, she felt that it was something that she could've made at home and the Sellwood was delicious but very typical burger flavors.  Love that their truffle fries are super crispy!  I think there will be more Hawthorne burgers in my future. While sitting at the benches eating, I was surprise that they get a lot weird people constantly walking by for that area."
QagJIqOaD8abuC-7K8U7jA,e-xHsicLIq8Tr_U5f0HYYQ,Xak7y2IYtKJlUEzEsac9vA,5.0,0,0,0,"My husband and I have done business with Beaverton Toyota 3 times and each time, they've blown me away at the service they've provided (I mean that in a good way). We've had the following salesman help us over the years - Mo Jafari, Salah Husein, and Drew (can't remember his last name)....and we can't forget the one who has always been the one to 'make it all happen' - Josh Ford ( who was once the Sales Manager and now is a one of the Finance Managers). Each time we've gone in there, we presented them with some pretty tough challenges as to what we want to get out of and get in to, the negative equity that always seems to be involved, and the little down payment we never seem to have. But no matter how impossible our requests have seemed, they have always welcomed the challenges and have gone above and beyond to 'make it happen' for us and make sure we leave their lot a happy (and returning) customer. Just to share an example: My husband wanted a car on a Subaru lot really bad! But that dealership wouldn't give him the amount he wanted for his trade-in, so the numbers didn't work, which means he couldn't get the car. Well, when we told Beaverton Toyota about it, they went over to that Subaru lot, bought the car, brought it back to their lot, gave my husband what he was asking for his trade-in, and sold him the Subaru themselves! We were in shock and awe at how above and beyond they went. They don't try to convince you to 'settle for something else' because what you really want is too much of a challenge in making the numbers work. Their attitudes are 'BRING IT!' When it comes to the sales part of their jobs, they aren't pushy at all, annoying, or smothering, which I for one can highly appreciate as I HATE the car buying process (despite the fact that I've traded a car in almost every year for the past few years)! They show and express that they really care about what it is YOU want and also show that your safety and comfort (and that of your passengers) is important to them as well. They are always very patient (I speak from experience as I am not the easiest person to do business with), respectful, professional, and relaxed. If I ever had an issue with a car after purchasing it (which is rare), they are all over taking care of it like white on rice! I brag about these guys to everyone I know. They deserve it. I've been to so many other dealerships and I've never have had the kind of experience with them that I do with Beaverton Toyota. I think, given all the cars I've had over the past few years, and the fact that I LOVE the Toyota they put me in to recently, it will be a long while before I do any car shopping. But if and when I decide to car shop again, I won't be going anywhere else but there."
